"program","year","week","site","depth","BT","weekly_mean_temp","dhw","annual_max"
"CSUN",2009,32,"Neptunes Table",9,29.7996,28.9169345238095,0,0
"CSUN",2009,32,"White Point",9,29.7996,28.9169345238095,0,0
"CSUN",2010,32,"East Tektite",9,29.7996,29.6656964285714,0,0
"CSUN",2010,32,"Europa Bay",9,29.7996,29.7645,0,0
"CSUN",2010,32,"Neptunes Table",9,29.7996,29.7645,0,0
"CSUN",2010,32,"White Point",9,29.7996,29.7645,0,0
"CSUN",2011,32,"East Tektite",9,29.7996,29.2256488095238,0,0
"CSUN",2011,32,"Europa Bay",9,29.7996,29.2304464285714,0,0
"CSUN",2011,32,"Neptunes Table",9,29.7996,29.2304464285714,0,0
"CSUN",2011,32,"White Point",9,29.7996,29.2304464285714,0,0
"CSUN",2012,32,"East Tektite",9,29.7996,28.8193571428571,0,0
"CSUN",2012,32,"Europa Bay",9,29.7996,28.8203035714286,0,0
"CSUN",2012,32,"Neptunes Table",9,29.7996,28.8203035714286,0,0
"CSUN",2012,32,"White Point",9,29.7996,28.8203035714286,0,0
"CSUN",2013,32,"East Tektite",9,29.7996,29.0906130952381,0,0
"CSUN",2013,32,"Europa Bay",9,29.7996,29.0800535714286,0,0
"CSUN",2013,32,"Neptunes Table",9,29.7996,29.0800535714286,0,0
"CSUN",2013,32,"White Point",9,29.7996,29.0800535714286,0,0
"CSUN",2014,32,"East Tektite",9,29.7996,28.6071666666667,0,0
"CSUN",2014,32,"Europa Bay",9,29.7996,28.6107797619048,0,0
"CSUN",2014,32,"Neptunes Table",9,29.7996,28.6107797619048,0,0
"CSUN",2014,32,"White Point",9,29.7996,28.6107797619048,0,0
"CSUN",2015,32,"East Tektite",9,29.7996,28.7583035714286,0,0
"CSUN",2015,32,"Europa Bay",9,29.7996,28.826125,0,0
"CSUN",2015,32,"Neptunes Table",9,29.7996,28.826125,0,0
"CSUN",2015,32,"White Point",9,29.7996,28.826125,0,0
"CSUN",2016,32,"East Tektite",9,29.7996,29.2725654761905,0,0
"CSUN",2016,32,"Europa Bay",9,29.7996,29.3122380952381,0,0
"CSUN",2016,32,"Neptunes Table",9,29.7996,29.3122380952381,0,0
"CSUN",2016,32,"White Point",9,29.7996,29.3122380952381,0,0
"CSUN",2017,32,"East Tektite",9,29.7996,29.1031607142857,0,0
"CSUN",2017,32,"Europa Bay",9,29.7996,29.1806547619048,0,0
"CSUN",2017,32,"Neptunes Table",9,29.7996,29.1806547619048,0,0
"CSUN",2017,32,"White Point",9,29.7996,29.1806547619048,0,0
"CSUN",2018,32,"East Tektite",9,29.7996,28.8532142857143,0,0
"CSUN",2018,32,"Europa Bay",9,29.7996,28.9470119047619,0,0
"CSUN",2018,32,"Neptunes Table",9,29.7996,28.9470119047619,0,0
"CSUN",2018,32,"White Point",9,29.7996,28.9470119047619,0,0
"TCRMP",2006,32,"Black Point",9,29.8,28.5296845238095,0,0
"TCRMP",2006,32,"Savana",9,29.5,28.2876125179598,0,0
"TCRMP",2007,32,"Black Point",9,29.8,29.0014181547619,0,0
"TCRMP",2007,32,"Savana",9,29.5,28.7894315476191,0,0
"TCRMP",2008,32,"Black Point",9,29.8,29.134494047619,0,0
"TCRMP",2008,32,"Savana",9,29.5,28.7557291666667,0,0
"TCRMP",2009,32,"Black Point",9,29.8,28.8707083333333,0,0
"TCRMP",2009,32,"Savana",9,29.5,28.2508422619048,0,0
"TCRMP",2010,32,"Black Point",9,29.8,29.3568474702381,0,0
"TCRMP",2010,32,"Savana",9,29.5,29.2831681547619,0,0
"TCRMP",2011,32,"Black Point",9,29.8,29.2152767857143,0,0
"TCRMP",2011,32,"Savana",9,29.5,28.852306547619,0,0
"TCRMP",2012,32,"Black Point",9,29.8,28.892375,0,0
"TCRMP",2012,32,"Savana",9,29.5,28.4518616071429,0,0
"TCRMP",2013,32,"Black Point",9,29.8,29.1097083333333,0,0
"TCRMP",2013,32,"Savana",9,29.5,28.8949568452381,0,0
"TCRMP",2014,32,"Black Point",9,29.8,28.6882217261905,0,0
"TCRMP",2014,32,"Savana",9,29.5,28.3478050595238,0,0
"TCRMP",2015,32,"Black Point",9,29.8,28.8600550595238,0,0
"TCRMP",2015,32,"Savana",9,29.5,28.5615773809524,0,0
"TCRMP",2016,32,"Black Point",9,29.8,29.3805848214286,0,0
"TCRMP",2016,32,"Savana",9,29.5,28.7890223214286,0,0
"TCRMP",2017,32,"Black Point",9,29.8,29.1703601190476,0,0
"TCRMP",2017,32,"Savana",9,29.5,28.9152366071428,0,0
"TCRMP",2018,32,"Black Point",9,29.8,28.8766755952381,0,0
"TCRMP",2018,32,"Savana",9,29.5,28.5511398809524,0,0
"CSUN",2005,33,"East Tektite",9,29.7996,30.0424047619048,1.24280476190477,0
"CSUN",2006,33,"East Tektite",9,29.7996,28.865619047619,0,0
"CSUN",2006,33,"Europa Bay",9,29.7996,28.8271964285714,0,0
"CSUN",2006,33,"Neptunes Table",9,29.7996,28.8271964285714,0,0
"CSUN",2006,33,"White Point",9,29.7996,28.8271964285714,0,0
"CSUN",2007,33,"East Tektite",9,29.7996,29.0162261904762,0,0
"CSUN",2007,33,"Europa Bay",9,29.7996,28.8613095238095,0,0
"CSUN",2007,33,"Neptunes Table",9,29.7996,28.8613095238095,0,0
"CSUN",2007,33,"White Point",9,29.7996,28.8613095238095,0,0
"CSUN",2008,33,"East Tektite",9,29.7996,29.0307023809524,0,0
"CSUN",2008,33,"Europa Bay",9,29.7996,29.0002083333334,0,0
"CSUN",2008,33,"Neptunes Table",9,29.7996,29.0002083333334,0,0
"CSUN",2008,33,"White Point",9,29.7996,29.0002083333334,0,0
"CSUN",2009,33,"East Tektite",9,29.7996,29.0021845238095,0,0
"CSUN",2009,33,"Europa Bay",9,29.7996,29.0690357142857,0,0
"CSUN",2009,33,"Neptunes Table",9,29.7996,29.0690357142857,0,0
"CSUN",2009,33,"White Point",9,29.7996,29.0690357142857,0,0
"CSUN",2010,33,"East Tektite",9,29.7996,30.0396904761905,1.24009047619048,0
"CSUN",2010,33,"Europa Bay",9,29.7996,30.1040952380952,1.30449523809524,0
"CSUN",2010,33,"Neptunes Table",9,29.7996,30.1040952380952,1.30449523809524,0
"CSUN",2010,33,"White Point",9,29.7996,30.1040952380952,1.30449523809524,0
"CSUN",2011,33,"East Tektite",9,29.7996,29.3015892857143,0,0
"CSUN",2011,33,"Europa Bay",9,29.7996,29.3034523809524,0,0
"CSUN",2011,33,"Neptunes Table",9,29.7996,29.3034523809524,0,0
"CSUN",2011,33,"White Point",9,29.7996,29.3034523809524,0,0
"CSUN",2012,33,"East Tektite",9,29.7996,29.094,0,0
"CSUN",2012,33,"Europa Bay",9,29.7996,29.0992202380952,0,0
"CSUN",2012,33,"Neptunes Table",9,29.7996,29.0992202380952,0,0
"CSUN",2012,33,"White Point",9,29.7996,29.0992202380952,0,0
"CSUN",2013,33,"East Tektite",9,29.7996,29.0567797619048,0,0
"CSUN",2013,33,"Europa Bay",9,29.7996,29.0560952380952,0,0
"CSUN",2013,33,"Neptunes Table",9,29.7996,29.0560952380952,0,0
"CSUN",2013,33,"White Point",9,29.7996,29.0560952380952,0,0
"CSUN",2014,33,"East Tektite",9,29.7996,28.7522261904762,0,0
"CSUN",2014,33,"Europa Bay",9,29.7996,28.7771190476191,0,0
"CSUN",2014,33,"Neptunes Table",9,29.7996,28.7771190476191,0,0
"CSUN",2014,33,"White Point",9,29.7996,28.7771190476191,0,0
"CSUN",2015,33,"East Tektite",9,29.7996,28.9713273809524,0,0
"CSUN",2015,33,"Europa Bay",9,29.7996,29.0660119047619,0,0
"CSUN",2015,33,"Neptunes Table",9,29.7996,29.0660119047619,0,0
"CSUN",2015,33,"White Point",9,29.7996,29.0660119047619,0,0
"CSUN",2016,33,"East Tektite",9,29.7996,29.4429464285714,0,0
"CSUN",2016,33,"Europa Bay",9,29.7996,29.5100238095238,0,0
"CSUN",2016,33,"Neptunes Table",9,29.7996,29.5100238095238,0,0
"CSUN",2016,33,"White Point",9,29.7996,29.5100238095238,0,0
"CSUN",2017,33,"East Tektite",9,29.7996,29.3146488095238,0,0
"CSUN",2017,33,"Europa Bay",9,29.7996,29.3554523809524,0,0
"CSUN",2017,33,"Neptunes Table",9,29.7996,29.3554523809524,0,0
"CSUN",2017,33,"White Point",9,29.7996,29.3554523809524,0,0
"CSUN",2018,33,"East Tektite",9,29.7996,28.8641785714286,0,0
"CSUN",2018,33,"Europa Bay",9,29.7996,28.9424821428571,0,0
"CSUN",2018,33,"Neptunes Table",9,29.7996,28.9424821428571,0,0
"CSUN",2018,33,"White Point",9,29.7996,28.9424821428571,0,0
"TCRMP",2006,33,"Black Point",9,29.8,29.1228333333333,0,0
"TCRMP",2006,33,"Savana",9,29.5,28.4083794642857,0,0
"TCRMP",2007,33,"Black Point",9,29.8,29.1668125,0,0
"TCRMP",2007,33,"Savana",9,29.5,28.9386681547619,0,0
"TCRMP",2008,33,"Black Point",9,29.8,29.3456532738095,0,0
"TCRMP",2008,33,"Savana",9,29.5,28.945400094697,0,0
"TCRMP",2009,33,"Black Point",9,29.8,29.0382946428571,0,0
"TCRMP",2009,33,"Savana",9,29.5,28.7163214285714,0,0
"TCRMP",2010,33,"Black Point",9,29.8,29.6484440435421,0,0
"TCRMP",2010,33,"Savana",9,29.5,29.4323050595238,0,0
"TCRMP",2011,33,"Black Point",9,29.8,29.3057589285714,0,0
"TCRMP",2011,33,"Savana",9,29.5,28.900431547619,0,0
"TCRMP",2012,33,"Black Point",9,29.8,29.0777217261905,0,0
"TCRMP",2012,33,"Savana",9,29.5,28.7201934523809,0,0
"TCRMP",2013,33,"Black Point",9,29.8,29.1284151785714,0,0
"TCRMP",2013,33,"Savana",9,29.5,28.6612247023809,0,0
"TCRMP",2014,33,"Black Point",9,29.8,28.7897693452381,0,0
"TCRMP",2014,33,"Savana",9,29.5,28.2891845238095,0,0
"TCRMP",2015,33,"Black Point",9,29.8,29.0829769345238,0,0
"TCRMP",2015,33,"Savana",9,29.5,28.6879523809524,0,0
"TCRMP",2016,33,"Black Point",9,29.8,29.5973965773809,0,0
"TCRMP",2016,33,"Savana",9,29.5,28.9395014880952,0,0
"TCRMP",2017,33,"Black Point",9,29.8,29.3607053571429,0,0
"TCRMP",2017,33,"Savana",9,29.5,29.1251175595238,0,0
"TCRMP",2018,33,"Black Point",9,29.8,28.9122172619048,0,0
"TCRMP",2018,33,"Savana",9,29.5,28.6397901785714,0,0
"CSUN",2005,34,"East Tektite",9,29.7996,29.7952619047619,1.24280476190477,0
"CSUN",2006,34,"East Tektite",9,29.7996,29.0344523809524,0,0
"CSUN",2006,34,"Europa Bay",9,29.7996,28.9786904761905,0,0
"CSUN",2006,34,"Neptunes Table",9,29.7996,28.9786904761905,0,0
"CSUN",2006,34,"White Point",9,29.7996,28.9786904761905,0,0
"CSUN",2007,34,"East Tektite",9,29.7996,29.1126904761905,0,0
"CSUN",2007,34,"Europa Bay",9,29.7996,28.9492023809524,0,0
"CSUN",2007,34,"Neptunes Table",9,29.7996,28.9492023809524,0,0
"CSUN",2007,34,"White Point",9,29.7996,28.9492023809524,0,0
"CSUN",2008,34,"East Tektite",9,29.7996,29.1955119047619,0,0
"CSUN",2008,34,"Europa Bay",9,29.7996,29.226375,0,0
"CSUN",2008,34,"Neptunes Table",9,29.7996,29.226375,0,0
"CSUN",2008,34,"White Point",9,29.7996,29.226375,0,0
"CSUN",2009,34,"East Tektite",9,29.7996,29.0103154761905,0,0
"CSUN",2009,34,"Europa Bay",9,29.7996,29.0340892857143,0,0
"CSUN",2009,34,"Neptunes Table",9,29.7996,29.0340892857143,0,0
"CSUN",2009,34,"White Point",9,29.7996,29.0340892857143,0,0
"CSUN",2010,34,"East Tektite",9,29.7996,30.1893511904762,2.62984166666665,1
"CSUN",2010,34,"Europa Bay",9,29.7996,30.2352619047619,2.74015714285714,1
"CSUN",2010,34,"Neptunes Table",9,29.7996,30.2352619047619,2.74015714285714,1
"CSUN",2010,34,"White Point",9,29.7996,30.2352619047619,2.74015714285714,1
"CSUN",2011,34,"East Tektite",9,29.7996,28.885125,0,0
"CSUN",2011,34,"Europa Bay",9,29.7996,28.8858095238095,0,0
"CSUN",2011,34,"Neptunes Table",9,29.7996,28.8858095238095,0,0
"CSUN",2011,34,"White Point",9,29.7996,28.8858095238095,0,0
"CSUN",2012,34,"East Tektite",9,29.7996,28.9047202380952,0,0
"CSUN",2012,34,"Europa Bay",9,29.7996,28.8758095238095,0,0
"CSUN",2012,34,"Neptunes Table",9,29.7996,28.8758095238095,0,0
"CSUN",2012,34,"White Point",9,29.7996,28.8758095238095,0,0
"CSUN",2013,34,"East Tektite",9,29.7996,28.9674940476191,0,0
"CSUN",2013,34,"Europa Bay",9,29.7996,28.9917142857143,0,0
"CSUN",2013,34,"Neptunes Table",9,29.7996,28.9917142857143,0,0
"CSUN",2013,34,"White Point",9,29.7996,28.9917142857143,0,0
"CSUN",2014,34,"East Tektite",9,29.7996,28.6861428571428,0,0
"CSUN",2014,34,"Europa Bay",9,29.7996,28.6663571428571,0,0
"CSUN",2014,34,"Neptunes Table",9,29.7996,28.6663571428571,0,0
"CSUN",2014,34,"White Point",9,29.7996,28.6663571428571,0,0
"CSUN",2015,34,"East Tektite",9,29.7996,28.9281488095238,0,0
"CSUN",2015,34,"Europa Bay",9,29.7996,28.9888571428571,0,0
"CSUN",2015,34,"Neptunes Table",9,29.7996,28.9888571428571,0,0
"CSUN",2015,34,"White Point",9,29.7996,28.9888571428571,0,0
"CSUN",2016,34,"East Tektite",9,29.7996,29.5832321428571,0,0
"CSUN",2016,34,"Europa Bay",9,29.7996,29.6711071428571,0,0
"CSUN",2016,34,"Neptunes Table",9,29.7996,29.6711071428571,0,0
"CSUN",2016,34,"White Point",9,29.7996,29.6711071428571,0,0
"CSUN",2017,34,"East Tektite",9,29.7996,29.314994047619,0,0
"CSUN",2017,34,"Europa Bay",9,29.7996,29.4141666666667,0,0
"CSUN",2017,34,"Neptunes Table",9,29.7996,29.4141666666667,0,0
"CSUN",2017,34,"White Point",9,29.7996,29.4141666666667,0,0
"CSUN",2018,34,"East Tektite",9,29.7996,29.023869047619,0,0
"CSUN",2018,34,"Europa Bay",9,29.7996,29.0906845238095,0,0
"CSUN",2018,34,"Neptunes Table",9,29.7996,29.0906845238095,0,0
"CSUN",2018,34,"White Point",9,29.7996,29.0906845238095,0,0
"TCRMP",2006,34,"Black Point",9,29.8,29.2039880952381,0,0
"TCRMP",2006,34,"Savana",9,29.5,28.8947172619048,0,0
"TCRMP",2007,34,"Black Point",9,29.8,29.2131488095238,0,0
"TCRMP",2007,34,"Savana",9,29.5,28.9637574404762,0,0
"TCRMP",2008,34,"Black Point",9,29.8,29.4548883928571,0,0
"TCRMP",2008,34,"Savana",9,29.5,29.1334358333333,0,0
"TCRMP",2009,34,"Black Point",9,29.8,29.0142544642857,0,0
"TCRMP",2009,34,"Savana",9,29.5,28.68884375,0,0
"TCRMP",2010,34,"Black Point",9,29.8,30.2480982142857,1.44809821428571,1
"TCRMP",2010,34,"Savana",9,29.5,29.7359791666667,1.23597916666668,0
"TCRMP",2011,34,"Black Point",9,29.8,28.7851130952381,0,0
"TCRMP",2011,34,"Savana",9,29.5,28.5576845238095,0,0
"TCRMP",2012,34,"Black Point",9,29.8,28.8346755952381,0,0
"TCRMP",2012,34,"Savana",9,29.5,28.7090505952381,0,0
"TCRMP",2013,34,"Black Point",9,29.8,28.9366026785714,0,0
"TCRMP",2013,34,"Savana",9,29.5,28.492431547619,0,0
"TCRMP",2014,34,"Black Point",9,29.8,28.8073883928571,0,0
"TCRMP",2014,34,"Savana",9,29.5,28.4398928571429,0,0
"TCRMP",2015,34,"Black Point",9,29.8,29.0335126488095,0,0
"TCRMP",2015,34,"Savana",9,29.5,28.7080461309524,0,0
"TCRMP",2016,34,"Black Point",9,29.8,29.7207291666667,0,0
"TCRMP",2016,34,"Savana",9,29.5,29.0060014880952,0,0
"TCRMP",2017,34,"Black Point",9,29.8,29.5067470238095,0,0
"TCRMP",2017,34,"Savana",9,29.5,29.1358586309524,0,0
"TCRMP",2018,34,"Black Point",9,29.8,29.2095818452381,0,0
"TCRMP",2018,34,"Savana",9,29.5,28.7634985119048,0,0
"CSUN",2005,35,"East Tektite",9,29.7996,29.9452023809524,2.38840714285715,0
"CSUN",2006,35,"East Tektite",9,29.7996,29.3812619047619,0,0
"CSUN",2006,35,"Europa Bay",9,29.7996,29.370884057971,0,0
"CSUN",2006,35,"Neptunes Table",9,29.7996,29.370884057971,0,0
"CSUN",2006,35,"White Point",9,29.7996,29.370884057971,0,0
"CSUN",2007,35,"East Tektite",9,29.7996,29.2407083333333,0,0
"CSUN",2007,35,"Europa Bay",9,29.7996,29.0936428571429,0,0
"CSUN",2007,35,"Neptunes Table",9,29.7996,29.0936428571429,0,0
"CSUN",2007,35,"White Point",9,29.7996,29.0936428571429,0,0
"CSUN",2008,35,"East Tektite",9,29.7996,29.1299702380952,0,0
"CSUN",2008,35,"Europa Bay",9,29.7996,29.1264345238095,0,0
"CSUN",2008,35,"Neptunes Table",9,29.7996,29.1264345238095,0,0
"CSUN",2008,35,"White Point",9,29.7996,29.1264345238095,0,0
"CSUN",2009,35,"East Tektite",9,29.7996,29.2005654761905,0,0
"CSUN",2009,35,"Europa Bay",9,29.7996,29.2544702380952,0,0
"CSUN",2009,35,"Neptunes Table",9,29.7996,29.2544702380952,0,0
"CSUN",2009,35,"White Point",9,29.7996,29.2544702380952,0,0
"CSUN",2010,35,"East Tektite",9,29.7996,29.4659047619048,2.62984166666665,0
"CSUN",2010,35,"Europa Bay",9,29.7996,29.4788095238095,2.74015714285714,0
"CSUN",2010,35,"Neptunes Table",9,29.7996,29.4788095238095,2.74015714285714,0
"CSUN",2010,35,"White Point",9,29.7996,29.4788095238095,2.74015714285714,0
"CSUN",2011,35,"East Tektite",9,29.7996,29.4172083333333,0,0
"CSUN",2011,35,"Europa Bay",9,29.7996,29.4355833333333,0,0
"CSUN",2011,35,"Neptunes Table",9,29.7996,29.4355833333333,0,0
"CSUN",2011,35,"White Point",9,29.7996,29.4355833333333,0,0
"CSUN",2012,35,"East Tektite",9,29.7996,28.7459047619048,0,0
"CSUN",2012,35,"Europa Bay",9,29.7996,28.7268273809524,0,0
"CSUN",2012,35,"Neptunes Table",9,29.7996,28.7268273809524,0,0
"CSUN",2012,35,"White Point",9,29.7996,28.7268273809524,0,0
"CSUN",2013,35,"East Tektite",9,29.7996,29.1068154761905,0,0
"CSUN",2013,35,"Europa Bay",9,29.7996,29.1441607142857,0,0
"CSUN",2013,35,"Neptunes Table",9,29.7996,29.1441607142857,0,0
"CSUN",2013,35,"White Point",9,29.7996,29.1441607142857,0,0
"CSUN",2014,35,"East Tektite",9,29.7996,28.8648154761905,0,0
"CSUN",2014,35,"Europa Bay",9,29.7996,28.8610595238095,0,0
"CSUN",2014,35,"Neptunes Table",9,29.7996,28.8610595238095,0,0
"CSUN",2014,35,"White Point",9,29.7996,28.8610595238095,0,0
"CSUN",2015,35,"East Tektite",9,29.7996,28.9606071428571,0,0
"CSUN",2015,35,"Europa Bay",9,29.7996,28.994369047619,0,0
"CSUN",2015,35,"Neptunes Table",9,29.7996,28.994369047619,0,0
"CSUN",2015,35,"White Point",9,29.7996,28.994369047619,0,0
"CSUN",2016,35,"East Tektite",9,29.7996,29.4168511904762,0,0
"CSUN",2016,35,"Europa Bay",9,29.7996,29.4765416666667,0,0
"CSUN",2016,35,"Neptunes Table",9,29.7996,29.4765416666667,0,0
"CSUN",2016,35,"White Point",9,29.7996,29.4765416666667,0,0
"CSUN",2017,35,"East Tektite",9,29.7996,29.6559166666667,0,0
"CSUN",2017,35,"Europa Bay",9,29.7996,29.7229583333333,0,0
"CSUN",2017,35,"Neptunes Table",9,29.7996,29.7229583333333,0,0
"CSUN",2017,35,"White Point",9,29.7996,29.7229583333333,0,0
"CSUN",2018,35,"East Tektite",9,29.7996,28.7845595238095,0,0
"CSUN",2018,35,"Europa Bay",9,29.7996,28.8017083333333,0,0
"CSUN",2018,35,"Neptunes Table",9,29.7996,28.8017083333333,0,0
"CSUN",2018,35,"White Point",9,29.7996,28.8017083333333,0,0
"TCRMP",2006,35,"Black Point",9,29.8,29.5917455357143,0,0
"TCRMP",2006,35,"Savana",9,29.5,28.9049821428571,0,0
"TCRMP",2007,35,"Black Point",9,29.8,29.3122068452381,0,0
"TCRMP",2007,35,"Savana",9,29.5,28.99871875,0,0
"TCRMP",2008,35,"Black Point",9,29.8,29.3634955357143,0,0
"TCRMP",2008,35,"Savana",9,29.5,28.8170208333333,0,0
"TCRMP",2009,35,"Black Point",9,29.8,29.3789702380952,0,0
"TCRMP",2009,35,"Savana",9,29.5,28.9356919642857,0,0
"TCRMP",2010,35,"Black Point",9,29.8,29.5034419642857,1.44809821428571,0
"TCRMP",2010,35,"Savana",9,29.5,29.4993913690476,1.23597916666668,0
"TCRMP",2011,35,"Black Point",9,29.8,29.3607422324699,0,0
"TCRMP",2011,35,"Savana",9,29.5,29.0146428571429,0,0
"TCRMP",2012,35,"Black Point",9,29.8,28.5750461309524,0,0
"TCRMP",2012,35,"Savana",9,29.5,28.4823348214286,0,0
"TCRMP",2013,35,"Black Point",9,29.8,29.1646145833333,0,0
"TCRMP",2013,35,"Savana",9,29.5,28.7299092261905,0,0
"TCRMP",2014,35,"Black Point",9,29.8,28.8216889880952,0,0
"TCRMP",2014,35,"Savana",9,29.5,28.537994047619,0,0
"TCRMP",2015,35,"Black Point",9,29.8,29.0554330357143,0,0
"TCRMP",2015,35,"Savana",9,29.5,28.8676964285714,0,0
"TCRMP",2016,35,"Black Point",9,29.8,29.6048995535714,0,0
"TCRMP",2016,35,"Savana",9,29.5,29.2835565476191,0,0
"TCRMP",2017,35,"Black Point",9,29.8,29.721162202381,0,0
"TCRMP",2017,35,"Savana",9,29.5,29.5269508928571,1.02695089285714,1
"TCRMP",2018,35,"Black Point",9,29.8,28.9224910714286,0,0
"TCRMP",2018,35,"Savana",9,29.5,28.7031666666667,0,0
"CSUN",2005,36,"East Tektite",9,29.7996,30.35575,3.94455714285714,0
"CSUN",2006,36,"East Tektite",9,29.7996,29.3584642857143,0,0
"CSUN",2006,36,"Europa Bay",9,29.7996,29.3379523809524,0,0
"CSUN",2006,36,"Neptunes Table",9,29.7996,29.3379523809524,0,0
"CSUN",2006,36,"White Point",9,29.7996,29.3379523809524,0,0
"CSUN",2007,36,"East Tektite",9,29.7996,29.3532738095238,0,0
"CSUN",2007,36,"Europa Bay",9,29.7996,29.2205833333333,0,0
"CSUN",2007,36,"Neptunes Table",9,29.7996,29.2205833333333,0,0
"CSUN",2007,36,"White Point",9,29.7996,29.2205833333333,0,0
"CSUN",2008,36,"East Tektite",9,29.7996,29.1683333333333,0,0
"CSUN",2008,36,"Europa Bay",9,29.7996,29.1178452380952,0,0
"CSUN",2008,36,"Neptunes Table",9,29.7996,29.1178452380952,0,0
"CSUN",2008,36,"White Point",9,29.7996,29.1178452380952,0,0
"CSUN",2009,36,"East Tektite",9,29.7996,29.0874464285714,0,0
"CSUN",2009,36,"Europa Bay",9,29.7996,29.0825654761905,0,0
"CSUN",2009,36,"Neptunes Table",9,29.7996,29.0825654761905,0,0
"CSUN",2009,36,"White Point",9,29.7996,29.0825654761905,0,0
"CSUN",2010,36,"East Tektite",9,29.7996,29.6972857142857,2.62984166666665,0
"CSUN",2010,36,"Europa Bay",9,29.7996,29.7114404761905,2.74015714285714,0
"CSUN",2010,36,"Neptunes Table",9,29.7996,29.7114404761905,2.74015714285714,0
"CSUN",2010,36,"White Point",9,29.7996,29.7114404761905,2.74015714285714,0
"CSUN",2011,36,"East Tektite",9,29.7996,29.6386011904762,0,0
"CSUN",2011,36,"Europa Bay",9,29.7996,29.6392142857143,0,0
"CSUN",2011,36,"Neptunes Table",9,29.7996,29.6392142857143,0,0
"CSUN",2011,36,"White Point",9,29.7996,29.6392142857143,0,0
"CSUN",2012,36,"East Tektite",9,29.7996,29.1673988095238,0,0
"CSUN",2012,36,"Europa Bay",9,29.7996,29.2253333333333,0,0
"CSUN",2012,36,"Neptunes Table",9,29.7996,29.2253333333333,0,0
"CSUN",2012,36,"White Point",9,29.7996,29.2253333333333,0,0
"CSUN",2013,36,"East Tektite",9,29.7996,29.0060297619048,0,0
"CSUN",2013,36,"Europa Bay",9,29.7996,28.9992976190476,0,0
"CSUN",2013,36,"Neptunes Table",9,29.7996,28.9992976190476,0,0
"CSUN",2013,36,"White Point",9,29.7996,28.9992976190476,0,0
"CSUN",2014,36,"East Tektite",9,29.7996,28.9866369047619,0,0
"CSUN",2014,36,"Europa Bay",9,29.7996,28.9847738095238,0,0
"CSUN",2014,36,"Neptunes Table",9,29.7996,28.9847738095238,0,0
"CSUN",2014,36,"White Point",9,29.7996,28.9847738095238,0,0
"CSUN",2015,36,"East Tektite",9,29.7996,29.2328333333333,0,0
"CSUN",2015,36,"Europa Bay",9,29.7996,29.3661190476191,0,0
"CSUN",2015,36,"Neptunes Table",9,29.7996,29.3661190476191,0,0
"CSUN",2015,36,"White Point",9,29.7996,29.3661190476191,0,0
"CSUN",2016,36,"East Tektite",9,29.7996,29.3165,0,0
"CSUN",2016,36,"Europa Bay",9,29.7996,29.3581428571429,0,0
"CSUN",2016,36,"Neptunes Table",9,29.7996,29.3581428571429,0,0
"CSUN",2016,36,"White Point",9,29.7996,29.3581428571429,0,0
"CSUN",2017,36,"East Tektite",9,29.7996,29.3215416666667,0,0
"CSUN",2017,36,"Europa Bay",9,29.7996,29.3815119047619,0,0
"CSUN",2017,36,"Neptunes Table",9,29.7996,29.3815119047619,0,0
"CSUN",2017,36,"White Point",9,29.7996,29.3815119047619,0,0
"CSUN",2018,36,"East Tektite",9,29.7996,28.9863928571429,0,0
"CSUN",2018,36,"Europa Bay",9,29.7996,28.8803273809524,0,0
"CSUN",2018,36,"Neptunes Table",9,29.7996,28.8803273809524,0,0
"CSUN",2018,36,"White Point",9,29.7996,28.8803273809524,0,0
"TCRMP",2006,36,"Black Point",9,29.8,29.5828244047619,0,0
"TCRMP",2006,36,"Savana",9,29.5,29.1800580357143,0,0
"TCRMP",2007,36,"Black Point",9,29.8,29.4058234962406,0,0
"TCRMP",2007,36,"Savana",9,29.5,29.1081964285714,0,0
"TCRMP",2008,36,"Black Point",9,29.8,29.2778258928571,0,0
"TCRMP",2008,36,"Savana",9,29.5,29.0828050595238,0,0
"TCRMP",2009,36,"Black Point",9,29.8,29.1132336309524,0,0
"TCRMP",2009,36,"Savana",9,29.5,28.9550104166667,0,0
"TCRMP",2010,36,"Black Point",9,29.8,29.6912678571429,1.44809821428571,0
"TCRMP",2010,36,"Savana",9,29.5,29.5468050595238,2.28278422619049,1
"TCRMP",2011,36,"Black Point",9,29.8,29.6981875,0,0
"TCRMP",2011,36,"Savana",9,29.5,29.3988050595238,0,0
"TCRMP",2012,36,"Black Point",9,29.8,29.2745669642857,0,0
"TCRMP",2012,36,"Savana",9,29.5,29.0567008928571,0,0
"TCRMP",2013,36,"Black Point",9,29.8,28.9621770833333,0,0
"TCRMP",2013,36,"Savana",9,29.5,28.8163348214286,0,0
"TCRMP",2014,36,"Black Point",9,29.8,29.0444866071429,0,0
"TCRMP",2014,36,"Savana",9,29.5,28.7189821428571,0,0
"TCRMP",2015,36,"Black Point",9,29.8,29.2788556547619,0,0
"TCRMP",2015,36,"Savana",9,29.5,28.8188869047619,0,0
"TCRMP",2016,36,"Black Point",9,29.8,29.3864665178571,0,0
"TCRMP",2016,36,"Savana",9,29.5,29.0449508928571,0,0
"TCRMP",2017,36,"Black Point",9,29.8,29.4351815476191,0,0
"TCRMP",2017,36,"Savana",9,29.5,29.2977514880952,1.02695089285714,0
